Epoch,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro
1,0.5320284697508897,0.5320284697508897,0.4167622196654183,0.48685002384852405,0.5320284697508897,0.4444641764294457,0.5320284697508897,0.5320284697508897,0.391993147053042,0.4656220149873255,0.0
2,0.5153024911032028,0.5153024911032028,0.40086883175601,0.47841666066395855,0.5153024911032028,0.43447062423500615,0.5153024911032028,0.5153024911032028,0.38496175858941145,0.4571308931732867,0.0
3,0.5306049822064057,0.5306049822064057,0.4001409185272842,0.4761921010610836,0.5306049822064057,0.446702876376989,0.5306049822064057,0.5306049822064057,0.38735286142186093,0.4593548443138687,0.0
4,0.5722419928825623,0.5722419928825623,0.44853427549917646,0.5316157511239655,0.5722419928825623,0.4802172582619339,0.5722419928825623,0.5722419928825623,0.4271382170256683,0.506393799885911,0.0
5,0.5601423487544483,0.5601423487544483,0.49275681595608284,0.5661373063309089,0.5601423487544483,0.46988273736667246,0.5601423487544483,0.5601423487544483,0.4032092265777848,0.4768035626762723,0.0
6,0.5612099644128113,0.5612099644128113,0.6777909382570253,0.6844953073023701,0.5612099644128113,0.47321051041981277,0.5612099644128113,0.5612099644128113,0.44303746761556906,0.5217285706209461,0.0
7,0.5782918149466192,0.5782918149466192,0.4552612493525884,0.5345047318956485,0.5782918149466192,0.4856590968700822,0.5782918149466192,0.5782918149466192,0.44103414893266496,0.5228015071571477,0.0
8,0.6199288256227758,0.6199288256227758,0.5908485416905802,0.6272631468107877,0.6199288256227758,0.5462561663143058,0.6199288256227758,0.6199288256227758,0.5369311132389634,0.5987288253147567,0.0
9,0.5946619217081851,0.5946619217081851,0.5756449249618001,0.612489585356245,0.5946619217081851,0.5053227015742315,0.5946619217081851,0.5946619217081851,0.47479935287188674,0.5508097220405257,0.0
10,0.5857651245551602,0.5857651245551602,0.5048664723116241,0.5603243196579263,0.5857651245551602,0.49585924708706225,0.5857651245551602,0.5857651245551602,0.46745269332683226,0.5460112212990369,0.0
11,0.6387900355871886,0.6387900355871886,0.6846858209982221,0.6881836292681756,0.6387900355871886,0.5714249451588803,0.6387900355871886,0.6387900355871886,0.5624487824332618,0.6153700296626395,0.0
12,0.5982206405693951,0.5982206405693951,0.578275194853364,0.6172415216334796,0.5982206405693951,0.5162971017660429,0.5982206405693951,0.5982206405693951,0.5011664062884458,0.5698610059714133,0.0
13,0.6274021352313167,0.6274021352313167,0.6089131513557775,0.6565557210296251,0.6274021352313167,0.5835972562219502,0.6274021352313167,0.6274021352313167,0.5545684036094196,0.601732018682673,0.0
14,0.6341637010676157,0.6341637010676157,0.6832354593505404,0.7002750642888989,0.6341637010676157,0.5519447237279245,0.6341637010676157,0.6341637010676157,0.5337212510662103,0.5973701051732101,0.0
15,0.6373665480427047,0.6373665480427047,0.6342610619953019,0.6828505266016276,0.6373665480427047,0.5673178221717083,0.6373665480427047,0.6373665480427047,0.5395265552456968,0.5910670969455558,0.0
16,0.6348754448398577,0.6348754448398577,0.6554872302588097,0.6745059205602869,0.6348754448398577,0.5725187373825684,0.6348754448398577,0.6348754448398577,0.5668707599204721,0.61450247700856,0.0
17,0.6434163701067616,0.6434163701067616,0.6590984344780885,0.6793890565460168,0.6434163701067616,0.5616475616896364,0.6434163701067616,0.6434163701067616,0.5459525844403212,0.6119478192255272,0.0
18,0.70355871886121,0.70355871886121,0.6766414583254207,0.7099209785459628,0.70355871886121,0.6417592772894181,0.70355871886121,0.70355871886121,0.6319322986377842,0.6866077117479833,0.0
19,0.6612099644128114,0.6612099644128114,0.652224732271117,0.6779027529530849,0.6612099644128114,0.5833095556014772,0.6612099644128114,0.6612099644128114,0.5821122426458638,0.642175377054263,0.0
20,0.7117437722419929,0.7117437722419929,0.6769977086277511,0.709941003372558,0.7117437722419929,0.6536140993339585,0.7117437722419929,0.7117437722419929,0.6377160074100094,0.6922910605154571,0.0
21,0.7,0.7,0.675571221395969,0.7126867846420646,0.7,0.65380645721068,0.7,0.7,0.6267391049848225,0.681760270051377,0.0
22,0.7202846975088968,0.7202846975088968,0.7232195008640887,0.7445075040771441,0.7202846975088968,0.6577039851213657,0.7202846975088968,0.7202846975088968,0.6499045110674664,0.7025851467224921,0.0
23,0.7206405693950177,0.7206405693950177,0.7006218462267022,0.7299272307735453,0.7206405693950177,0.6726988917854891,0.7206405693950177,0.7206405693950177,0.6754818021805673,0.7144705372429121,0.0
24,0.6914590747330961,0.6914590747330961,0.6944261917351262,0.711158540832104,0.6914590747330961,0.6236655161953509,0.6914590747330961,0.6914590747330961,0.62252195360664,0.6762761893028021,0.0
25,0.7334519572953737,0.7334519572953737,0.7305849694359074,0.74865962862931,0.7334519572953737,0.6720515115749204,0.7334519572953737,0.7334519572953737,0.680229957492299,0.7246666253345919,0.0
26,0.7377224199288256,0.7377224199288256,0.6955674121048745,0.7364149511968023,0.7377224199288256,0.6974535142030552,0.7377224199288256,0.7377224199288256,0.6892791547030312,0.7322054460013167,0.0
27,0.7120996441281139,0.7120996441281139,0.7177167096786327,0.7354161460812407,0.7120996441281139,0.6512065543086045,0.7120996441281139,0.7120996441281139,0.6610101551560286,0.7063483818576538,0.0
28,0.703202846975089,0.703202846975089,0.723021454612093,0.7540586332517654,0.703202846975089,0.6522510193295077,0.703202846975089,0.703202846975089,0.6540618626821478,0.6944112488400555,0.0
29,0.7288256227758008,0.7288256227758008,0.735772980792881,0.752350892882616,0.7288256227758008,0.668387753871995,0.7288256227758008,0.7288256227758008,0.6807512814305094,0.7239768758430263,0.0
30,0.7224199288256228,0.7224199288256228,0.7184842384244745,0.7360781494282223,0.7224199288256228,0.6651346753511687,0.7224199288256228,0.7224199288256228,0.6706101387779083,0.7137446534094151,0.0
31,0.7487544483985765,0.7487544483985765,0.7625729556419163,0.7832004956500728,0.7487544483985765,0.688573938811087,0.7487544483985765,0.7487544483985765,0.6961791541392192,0.739777251608123,0.0
32,0.7505338078291814,0.7505338078291814,0.7327132240586924,0.7545568361831203,0.7505338078291814,0.6987673332379575,0.7505338078291814,0.7505338078291814,0.7076809545287817,0.7463444194834405,0.0
33,0.7469750889679715,0.7469750889679715,0.7542088722573106,0.7694304816952175,0.7469750889679715,0.6930838757835392,0.7469750889679715,0.7469750889679715,0.6974572759220441,0.7410834272837641,0.0
34,0.7459074733096085,0.7459074733096085,0.7616789424099596,0.7811603408998191,0.7459074733096085,0.6896377604953186,0.7459074733096085,0.7459074733096085,0.7000994052991354,0.7394955958696514,0.0
35,0.7206405693950177,0.7206405693950177,0.7113418960710254,0.7483182857511562,0.7206405693950177,0.677709651374737,0.7206405693950177,0.7206405693950177,0.6622353632151426,0.7084877077413001,0.0
36,0.7494661921708186,0.7494661921708186,0.7680751668739735,0.7757052439545808,0.7494661921708186,0.693446982943617,0.7494661921708186,0.7494661921708186,0.6985261794160549,0.7405796823873728,0.0
37,0.7626334519572954,0.7626334519572954,0.757768264133015,0.7737455438850783,0.7626334519572954,0.7126020488589337,0.7626334519572954,0.7626334519572954,0.7247496576096455,0.759930149565966,0.0
38,0.7729537366548043,0.7729537366548043,0.745228268726479,0.7727996635298211,0.7729537366548043,0.7336909928097199,0.7729537366548043,0.7729537366548043,0.7359328357215663,0.7703270177546769,0.0
39,0.7576512455516015,0.7576512455516015,0.7448745659944289,0.7737574977287085,0.7576512455516015,0.7159453204893841,0.7576512455516015,0.7576512455516015,0.7200586908275294,0.7554636492374004,0.0
40,0.7423487544483985,0.7423487544483985,0.7327230056629765,0.7554455845159719,0.7423487544483985,0.7021208047868084,0.7423487544483985,0.7423487544483985,0.7069020517476787,0.7404890063218733,0.0
41,0.7476868327402135,0.7476868327402135,0.7437833938582248,0.7761321109666804,0.7476868327402135,0.7069510456903357,0.7476868327402135,0.7476868327402135,0.705250708089129,0.7451408809834297,0.0
42,0.7661921708185053,0.7661921708185053,0.7926220372053,0.7988482049822332,0.7661921708185053,0.70464564887377,0.7661921708185053,0.7661921708185053,0.7170362324328602,0.7586831960743581,0.0
43,0.7832740213523132,0.7832740213523132,0.769567133040105,0.7950690884916926,0.7832740213523132,0.7557791148060427,0.7832740213523132,0.7832740213523132,0.7554039563500908,0.7831853906708897,0.0
44,0.7882562277580071,0.7882562277580071,0.7837525741115567,0.8104529041025521,0.7882562277580071,0.7605601444149486,0.7882562277580071,0.7882562277580071,0.760786406487105,0.7881451880435087,0.0
45,0.7800711743772242,0.7800711743772242,0.76648440099863,0.7902824080657579,0.7800711743772242,0.7487345809025736,0.7800711743772242,0.7800711743772242,0.7503957286747293,0.778047299610227,0.0
46,0.798932384341637,0.798932384341637,0.7802768482578928,0.8055227970804465,0.798932384341637,0.7749624291966704,0.798932384341637,0.798932384341637,0.7723809616361752,0.7986929066135535,0.0
47,0.7903914590747331,0.7903914590747331,0.7777377029071477,0.805213610171423,0.7903914590747331,0.764725867257997,0.7903914590747331,0.7903914590747331,0.7628922661180195,0.7894787559786635,0.0
48,0.7925266903914591,0.7925266903914591,0.8018567018998611,0.8087080940326759,0.7925266903914591,0.7461001704843504,0.7925266903914591,0.7925266903914591,0.7611289108354968,0.7902834595065708,0.0
49,0.7782918149466193,0.7782918149466193,0.8045202561227481,0.8097149993888587,0.7782918149466193,0.727440496060447,0.7782918149466193,0.7782918149466193,0.7379335798855648,0.7723089018490754,0.0
50,0.7957295373665481,0.7957295373665481,0.7910545949251977,0.8016775969575249,0.7957295373665481,0.7657471009712442,0.7957295373665481,0.7957295373665481,0.773035658571182,0.7947887616213702,0.0
51,0.7782918149466193,0.7782918149466193,0.785377446124164,0.7964749469104853,0.7782918149466193,0.7454442958612175,0.7782918149466193,0.7782918149466193,0.748536246142885,0.7736871949879393,0.0
52,0.8067615658362989,0.8067615658362989,0.8070346209920599,0.8156827316348196,0.8067615658362989,0.7733358237030208,0.8067615658362989,0.8067615658362989,0.7828335293632485,0.8051809108915307,0.0
53,0.8103202846975089,0.8103202846975089,0.8133980413974526,0.8254438841682052,0.8103202846975089,0.7766805359063622,0.8103202846975089,0.8103202846975089,0.785015603697337,0.8091201405540032,0.0
54,0.7743772241992882,0.7743772241992882,0.8020604476106188,0.8055293520549323,0.7743772241992882,0.7267000415944724,0.7743772241992882,0.7743772241992882,0.7332755017982584,0.7637866320106913,0.0
55,0.8088967971530249,0.8088967971530249,0.8114193411526842,0.8235633943258409,0.8088967971530249,0.7768472449623001,0.8088967971530249,0.8088967971530249,0.7824764344908284,0.8077003333999069,0.0
56,0.8032028469750889,0.8032028469750889,0.8054227608717508,0.8136998430610195,0.8032028469750889,0.7775201415271795,0.8032028469750889,0.8032028469750889,0.7830577440938612,0.8014142640585012,0.0
57,0.806049822064057,0.806049822064057,0.7974297000568138,0.8123378256427137,0.806049822064057,0.7814113441637921,0.806049822064057,0.806049822064057,0.78463174884536,0.8053070509355318,0.0
58,0.8117437722419929,0.8117437722419929,0.8103379962738797,0.820396458629553,0.8117437722419929,0.7800382298240316,0.8117437722419929,0.8117437722419929,0.7865187160192035,0.8096493875129952,0.0
59,0.8128113879003559,0.8128113879003559,0.825842335103122,0.8307249465335099,0.8128113879003559,0.7777147678922465,0.8128113879003559,0.8128113879003559,0.7874714608397909,0.8104127511043363,0.0
60,0.797864768683274,0.797864768683274,0.8009865235281843,0.8094466821689251,0.797864768683274,0.7682673584065873,0.797864768683274,0.797864768683274,0.7753134971857525,0.796297204863445,0.0
61,0.79288256227758,0.79288256227758,0.7990886410262938,0.826620635894234,0.79288256227758,0.7808348500744462,0.79288256227758,0.79288256227758,0.7697275237702152,0.7932416595988018,0.0
62,0.8220640569395018,0.8220640569395018,0.824658606764951,0.8331300311123585,0.8220640569395018,0.7946052697812184,0.8220640569395018,0.8220640569395018,0.7995131930715258,0.8204774439875324,0.0
63,0.8177935943060498,0.8177935943060498,0.810724301589224,0.8281458563566153,0.8177935943060498,0.7949871375054973,0.8177935943060498,0.8177935943060498,0.795655076371532,0.817852980570559,0.0
64,0.801779359430605,0.801779359430605,0.8133659437119307,0.8177780798092499,0.801779359430605,0.7640684030371914,0.801779359430605,0.801779359430605,0.7758861479947574,0.8012520489059494,0.0
65,0.8202846975088968,0.8202846975088968,0.8227145715381464,0.8344686406753423,0.8202846975088968,0.7920095892479613,0.8202846975088968,0.8202846975088968,0.7965031815752398,0.8189973370806781,0.0
66,0.8270462633451957,0.8270462633451957,0.8199442135317296,0.8319001042501188,0.8270462633451957,0.7989734841861524,0.8270462633451957,0.8270462633451957,0.8057632907119421,0.8265888205554478,0.0
67,0.8245551601423488,0.8245551601423488,0.8307733388110294,0.8349009990488522,0.8245551601423488,0.7946154862579281,0.8245551601423488,0.8245551601423488,0.8045568968382805,0.8235375816654348,0.0
