Epoch,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro
1,0.5451957295373665,0.5451957295373665,0.44071851439661436,0.5090504001754085,0.5451957295373665,0.4581187707641196,0.5451957295373665,0.5451957295373665,0.42920835040983685,0.5066253846382901,0.0
2,0.5580071174377225,0.5580071174377225,0.49502430877409853,0.5538708183865989,0.5580071174377225,0.4683477324389197,0.5580071174377225,0.5580071174377225,0.4075636233582686,0.48069114050592615,0.0
3,0.5583629893238434,0.5583629893238434,0.47259797341853993,0.5337775827201561,0.5583629893238434,0.47277860348545786,0.5583629893238434,0.5583629893238434,0.4254140526928648,0.4957634434886327,0.0
4,0.5658362989323843,0.5658362989323843,0.4084181769265682,0.4828621304620673,0.5658362989323843,0.47490820073439416,0.5658362989323843,0.5658362989323843,0.40648548535545004,0.4813227637631575,0.0
5,0.5519572953736654,0.5519572953736654,0.45218650265745874,0.519594898036043,0.5519572953736654,0.46346990295506213,0.5519572953736654,0.5519572953736654,0.42154098598397527,0.49849255631426875,0.0
6,0.5811387900355872,0.5811387900355872,0.429276642205883,0.5080443083028807,0.5811387900355872,0.48733170134638926,0.5811387900355872,0.5811387900355872,0.4438541802074731,0.5269640549604439,0.0
7,0.5750889679715302,0.5750889679715302,0.520125668798256,0.6198025513518535,0.5750889679715302,0.4833460832313341,0.5750889679715302,0.5750889679715302,0.4136459932709186,0.4896076379131285,0.0
8,0.5501779359430605,0.5501779359430605,0.41152951815547034,0.48686431563019117,0.5501779359430605,0.4606640146878825,0.5501779359430605,0.5501779359430605,0.39826209431003423,0.47236692790617735,0.0
9,0.5697508896797153,0.5697508896797153,0.418712632929762,0.49500849356474574,0.5697508896797153,0.477952876376989,0.5697508896797153,0.5697508896797153,0.41877202507115857,0.4962663169090563,0.0
10,0.5750889679715302,0.5750889679715302,0.46829408905868875,0.5445211618657587,0.5750889679715302,0.48657545025354076,0.5750889679715302,0.5750889679715302,0.44487166587578053,0.522111790164398,0.0
11,0.5644128113879003,0.5644128113879003,0.4494590595414131,0.5225255337942276,0.5644128113879003,0.48835952526665505,0.5644128113879003,0.5644128113879003,0.46147972329669884,0.5356492346070454,0.0
12,0.5846975088967972,0.5846975088967972,0.44970246623134247,0.5234481673613273,0.5846975088967972,0.48959816957827973,0.5846975088967972,0.5846975088967972,0.44756502001327075,0.5314021632976285,0.0
13,0.5747330960854092,0.5747330960854092,0.42857284710835364,0.4878592659486526,0.5747330960854092,0.5081151941693558,0.5747330960854092,0.5747330960854092,0.4511403744457024,0.5116385573196388,0.0
14,0.6103202846975089,0.6103202846975089,0.5973353508399715,0.6191835231006254,0.6103202846975089,0.5290375780889857,0.6103202846975089,0.6103202846975089,0.5063536328856626,0.5750746304960198,0.0
