Epoch,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro
1,0.5220640569395018,0.5220640569395018,0.41371700882535334,0.4848655603718611,0.5220640569395018,0.44015234306696976,0.5220640569395018,0.5220640569395018,0.3926749088139895,0.46566441521071333,0.0
2,0.5480427046263345,0.5480427046263345,0.43626422654360236,0.5017841735371277,0.5480427046263345,0.46285080433642245,0.5480427046263345,0.5480427046263345,0.4325192876453908,0.5099423129743973,0.0
3,0.5864768683274021,0.5864768683274021,0.5086746946286432,0.5517276428354511,0.5864768683274021,0.5105505405956752,0.5864768683274021,0.5864768683274021,0.4550028802614021,0.5217970725931954,0.0
4,0.593238434163701,0.593238434163701,0.46994056193213235,0.5420036947641317,0.593238434163701,0.5242388310893513,0.593238434163701,0.593238434163701,0.47161755931860866,0.5394718539153665,0.0
5,0.5558718861209965,0.5558718861209965,0.45998454360855956,0.5351947652705212,0.5558718861209965,0.5018217782829166,0.5558718861209965,0.5558718861209965,0.4335423082863537,0.49379383146272326,0.0
6,0.5864768683274021,0.5864768683274021,0.491229134311332,0.5494069174826912,0.5864768683274021,0.5012983038992831,0.5864768683274021,0.5864768683274021,0.45227600328856393,0.5203915280510469,0.0
7,0.6181494661921708,0.6181494661921708,0.5203398083095083,0.6007300111191034,0.6181494661921708,0.5487350279769191,0.6181494661921708,0.6181494661921708,0.4982200663574439,0.5678498956299384,0.0
8,0.5661921708185054,0.5661921708185054,0.6067704206791644,0.6389393787599206,0.5661921708185054,0.5175974920122717,0.5661921708185054,0.5661921708185054,0.45769656086745936,0.5239875187561207,0.0
9,0.6288256227758007,0.6288256227758007,0.5430061726221296,0.599394031306823,0.6288256227758007,0.5593844713528006,0.6288256227758007,0.6288256227758007,0.5210969559975772,0.5926810773842277,0.0
10,0.6156583629893239,0.6156583629893239,0.49063081205103837,0.5633972006268207,0.6156583629893239,0.5472957466340269,0.6156583629893239,0.6156583629893239,0.5105945359551125,0.5823185185530824,0.0
11,0.596797153024911,0.596797153024911,0.5559287936528852,0.5926510979698538,0.596797153024911,0.5214958147217938,0.596797153024911,0.596797153024911,0.48573011039842007,0.5419535950364517,0.0
12,0.6480427046263345,0.6480427046263345,0.6194431624741935,0.6526376154727284,0.6480427046263345,0.5732769257975807,0.6480427046263345,0.6480427046263345,0.5648140779290749,0.6254611890328733,0.0
13,0.6441281138790036,0.6441281138790036,0.5598662424008718,0.6155173070877135,0.6441281138790036,0.584638773863835,0.6441281138790036,0.6441281138790036,0.5685005964174286,0.6252628317414572,0.0
14,0.6455516014234876,0.6455516014234876,0.6450094317841878,0.667788911436378,0.6455516014234876,0.5687880344359842,0.6455516014234876,0.6455516014234876,0.5519843286220043,0.6197288149998705,0.0
15,0.599644128113879,0.599644128113879,0.5766123958484357,0.6169248629144717,0.599644128113879,0.5473370430569022,0.599644128113879,0.599644128113879,0.5195962186650698,0.5773722709748642,0.0
16,0.6761565836298933,0.6761565836298933,0.6848737962857161,0.7084887052225919,0.6761565836298933,0.5970922118986685,0.6761565836298933,0.6761565836298933,0.5868560810936132,0.6501219008777818,0.0
17,0.6750889679715303,0.6750889679715303,0.6212423769107127,0.6686562152889084,0.6750889679715303,0.6008105954632883,0.6750889679715303,0.6750889679715303,0.5881644051989368,0.6488702251449776,0.0
18,0.6790035587188612,0.6790035587188612,0.6385424509677502,0.6772570727988259,0.6790035587188612,0.6179240715424926,0.6790035587188612,0.6790035587188612,0.5997432102832303,0.6560908196505205,0.0
19,0.6800711743772242,0.6800711743772242,0.6515234972477347,0.685338048284945,0.6800711743772242,0.616959665946049,0.6800711743772242,0.6800711743772242,0.6137128666462344,0.6678230239320012,0.0
20,0.6640569395017794,0.6640569395017794,0.6492151952769882,0.678151397227398,0.6640569395017794,0.598617629565457,0.6640569395017794,0.6640569395017794,0.6071629877796868,0.6582309900286895,0.0
21,0.6569395017793594,0.6569395017793594,0.6308749043677322,0.6632347367442663,0.6569395017793594,0.6105856276526411,0.6569395017793594,0.6569395017793594,0.5961293657527431,0.6422128778613868,0.0
22,0.6619217081850534,0.6619217081850534,0.6712259240968836,0.6956292912922918,0.6619217081850534,0.5847087161614395,0.6619217081850534,0.6619217081850534,0.5809072755447826,0.6421673678361789,0.0
23,0.70355871886121,0.70355871886121,0.7199179275136451,0.7430595515125811,0.70355871886121,0.6378057988523105,0.70355871886121,0.70355871886121,0.6292193717415349,0.6828070784480983,0.0
24,0.7117437722419929,0.7117437722419929,0.6860202762100931,0.7134547810193577,0.7117437722419929,0.6400794533903469,0.7117437722419929,0.7117437722419929,0.6344833706077503,0.6926217597440537,0.0
25,0.6622775800711744,0.6622775800711744,0.7058458704010018,0.717398511708944,0.6622775800711744,0.5781992143413502,0.6622775800711744,0.6622775800711744,0.5739399680156588,0.6392945327749034,0.0
26,0.6640569395017794,0.6640569395017794,0.6260349694228791,0.6719380382675807,0.6640569395017794,0.5942356220890492,0.6640569395017794,0.6640569395017794,0.588045661185784,0.6445588812144282,0.0
27,0.6800711743772242,0.6800711743772242,0.7287387109035935,0.7365984425605694,0.6800711743772242,0.6056245098740509,0.6800711743772242,0.6800711743772242,0.596578440358393,0.6524864148429652,0.0
28,0.7106761565836299,0.7106761565836299,0.6776624427385409,0.7176223413448549,0.7106761565836299,0.6448915795037276,0.7106761565836299,0.7106761565836299,0.6333728025554355,0.6910811718641997,0.0
29,0.6519572953736655,0.6519572953736655,0.7277888444507438,0.7261382713066242,0.6519572953736655,0.5754384309081371,0.6519572953736655,0.6519572953736655,0.5741561853458541,0.6290088877255962,0.0
30,0.7181494661921708,0.7181494661921708,0.7142174117483906,0.7318871217372407,0.7181494661921708,0.6637287755594059,0.7181494661921708,0.7181494661921708,0.660538723432917,0.7058259411743448,0.0
31,0.7256227758007118,0.7256227758007118,0.6956269309192883,0.7337393343021111,0.7256227758007118,0.6740320012504835,0.7256227758007118,0.7256227758007118,0.6770900106915068,0.7223604408348138,0.0
32,0.7088967971530249,0.7088967971530249,0.7325740469539637,0.7483285773648127,0.7088967971530249,0.6402046507653913,0.7088967971530249,0.7088967971530249,0.6365590967940361,0.6895320126262383,0.0
33,0.6914590747330961,0.6914590747330961,0.7163770347704315,0.7328002472482602,0.6914590747330961,0.6456295833399567,0.6914590747330961,0.6914590747330961,0.6480358940925982,0.6905194037836687,0.0
34,0.697508896797153,0.697508896797153,0.6952981089559493,0.7270858689604939,0.697508896797153,0.6302243121016071,0.697508896797153,0.697508896797153,0.6167122472045394,0.6745696100484758,0.0
35,0.7177935943060498,0.7177935943060498,0.7468053677367841,0.7564864335102405,0.7177935943060498,0.6516756677634891,0.7177935943060498,0.7177935943060498,0.6543945069186774,0.7019720501071601,0.0
36,0.7427046263345196,0.7427046263345196,0.7390215032194306,0.7664006745608541,0.7427046263345196,0.6948562606304344,0.7427046263345196,0.7427046263345196,0.7003478897711866,0.7397206035472583,0.0
37,0.7195729537366548,0.7195729537366548,0.7275956005733666,0.7509387069906827,0.7195729537366548,0.6566489227826438,0.7195729537366548,0.7195729537366548,0.6630567034607322,0.7087235251629658,0.0
38,0.6772241992882563,0.6772241992882563,0.7194509833973289,0.7485590354802316,0.6772241992882563,0.6452225966607852,0.6772241992882563,0.6772241992882563,0.6320574054591725,0.6800008297983059,0.0
39,0.6978647686832741,0.6978647686832741,0.6811324481456085,0.7395880937740406,0.6978647686832741,0.6660347188001716,0.6978647686832741,0.6978647686832741,0.6431061209307721,0.690193259225505,0.0
40,0.7434163701067615,0.7434163701067615,0.7462861196797326,0.7743345319145847,0.7434163701067615,0.6931910742766005,0.7434163701067615,0.7434163701067615,0.7017828100718728,0.7400866182386632,0.0
