Epoch,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro
1,0.501067615658363,0.501067615658363,0.44242183452970996,0.4908837693985712,0.501067615658363,0.42968499141617256,0.501067615658363,0.501067615658363,0.37516023415533784,0.43162769468490836,0.0
2,0.5903914590747331,0.5903914590747331,0.530212321637795,0.5998091018124158,0.5903914590747331,0.5124073562606304,0.5903914590747331,0.5903914590747331,0.4750879368909592,0.544608911311438,0.0
3,0.599288256227758,0.599288256227758,0.5164809002049645,0.5695344283041784,0.599288256227758,0.5297689420432689,0.599288256227758,0.599288256227758,0.5127354081687487,0.572915956749162,0.0
4,0.602135231316726,0.602135231316726,0.5244940650549287,0.5774070065965666,0.602135231316726,0.5314921155955428,0.602135231316726,0.602135231316726,0.5034054115026425,0.5719560027982197,0.0
5,0.5693950177935944,0.5693950177935944,0.5264230786459484,0.6010340951180824,0.5693950177935944,0.5281789469710216,0.5693950177935944,0.5693950177935944,0.48079022188182585,0.5451721524376221,0.0
6,0.6459074733096085,0.6459074733096085,0.6085649770680153,0.6430019383053035,0.6459074733096085,0.5822751414741929,0.6459074733096085,0.6459074733096085,0.5757024592971696,0.6272164112898256,0.0
7,0.6124555160142349,0.6124555160142349,0.6119460547397102,0.6409681595473115,0.6124555160142349,0.5707629274030743,0.6124555160142349,0.6124555160142349,0.5570679820126152,0.6028944773571794,0.0
8,0.6672597864768683,0.6672597864768683,0.6550325276147957,0.6825977009038771,0.6672597864768683,0.6187067331383427,0.6672597864768683,0.6672597864768683,0.5976918935423254,0.6510895917714962,0.0
9,0.6277580071174377,0.6277580071174377,0.6406837692955422,0.6617795776073158,0.6277580071174377,0.5691470516937163,0.6277580071174377,0.6277580071174377,0.5627007536956179,0.6160562514999939,0.0
10,0.696085409252669,0.696085409252669,0.6373529483471166,0.6809032826904071,0.696085409252669,0.6267961460204423,0.696085409252669,0.696085409252669,0.6164589893240919,0.6763119871957167,0.0
11,0.696085409252669,0.696085409252669,0.6582106958924256,0.6932589718460852,0.696085409252669,0.6266474524047964,0.696085409252669,0.696085409252669,0.6186230748281433,0.6751834732264301,0.0
12,0.6868327402135231,0.6868327402135231,0.6873772600179276,0.7116936671299521,0.6868327402135231,0.6194549534512814,0.6868327402135231,0.6868327402135231,0.6084434605330702,0.6618936858740154,0.0
13,0.6693950177935943,0.6693950177935943,0.7315591508212718,0.7547036743506597,0.6693950177935943,0.6197899611608302,0.6693950177935943,0.6693950177935943,0.590909670881903,0.6367008256835532,0.0
14,0.7056939501779359,0.7056939501779359,0.6907189120803584,0.7238255705568636,0.7056939501779359,0.6519417763489062,0.7056939501779359,0.7056939501779359,0.6402816263566522,0.69130544494241,0.0
15,0.698932384341637,0.698932384341637,0.7298593124858381,0.7450848057704166,0.698932384341637,0.6144033610718127,0.698932384341637,0.698932384341637,0.6120509960315951,0.6754081834891424,0.0
16,0.7185053380782919,0.7185053380782919,0.7044860973209092,0.7311363760750661,0.7185053380782919,0.654777436455833,0.7185053380782919,0.7185053380782919,0.6491809003642763,0.7035485932494204,0.0
17,0.6572953736654804,0.6572953736654804,0.674957394582899,0.7206860425494261,0.6572953736654804,0.6141609805433245,0.6572953736654804,0.6572953736654804,0.5902574975615955,0.643697381568177,0.0
18,0.7330960854092526,0.7330960854092526,0.7478371736697266,0.7546479061041551,0.7330960854092526,0.6717462094718827,0.7330960854092526,0.7330960854092526,0.6655187550003765,0.71553609851526,0.0
19,0.7217081850533807,0.7217081850533807,0.7198557565132704,0.735185358509874,0.7217081850533807,0.653042191896231,0.7217081850533807,0.7217081850533807,0.6536478331973535,0.7054257023144329,0.0
20,0.7259786476868327,0.7259786476868327,0.7120443790321578,0.741872908693865,0.7259786476868327,0.6727710528965118,0.7259786476868327,0.7259786476868327,0.676887902946652,0.7223296698676587,0.0
21,0.7220640569395018,0.7220640569395018,0.6963843415561781,0.7221253241001884,0.7220640569395018,0.6685058974073662,0.7220640569395018,0.7220640569395018,0.6603902759543754,0.7077919523508323,0.0
22,0.6967971530249111,0.6967971530249111,0.6871652976232993,0.7290355872808297,0.6967971530249111,0.6581314544288841,0.6967971530249111,0.6967971530249111,0.644297089827272,0.6888890104062074,0.0
23,0.7498220640569395,0.7498220640569395,0.7448414860441109,0.7623251647498528,0.7498220640569395,0.7063107689943675,0.7498220640569395,0.7498220640569395,0.7110091253343702,0.7451752604312305,0.0
24,0.7562277580071174,0.7562277580071174,0.7320864385717413,0.7580700765803446,0.7562277580071174,0.7157357088545888,0.7562277580071174,0.7562277580071174,0.7165337186662755,0.7520979403847439,0.0
25,0.7572953736654804,0.7572953736654804,0.7513312976536508,0.7833332591129296,0.7572953736654804,0.724302878628919,0.7572953736654804,0.7572953736654804,0.7239662230452864,0.7572373819393848,0.0
26,0.7679715302491104,0.7679715302491104,0.7610700710023461,0.7830655890515853,0.7679715302491104,0.7333348732560789,0.7679715302491104,0.7679715302491104,0.7347840985146137,0.7669070463303739,0.0
27,0.7565836298932385,0.7565836298932385,0.771698487386002,0.7786310894169521,0.7565836298932385,0.7138733958310151,0.7565836298932385,0.7565836298932385,0.7193750665630201,0.7517400800594308,0.0
28,0.7644128113879004,0.7644128113879004,0.7863212374646518,0.7933053783605633,0.7644128113879004,0.7157684280733547,0.7644128113879004,0.7644128113879004,0.7304957482976038,0.760980987110887,0.0
29,0.7373665480427046,0.7373665480427046,0.7511323131562895,0.7844577370465785,0.7373665480427046,0.7236432287113131,0.7373665480427046,0.7373665480427046,0.7144189755824488,0.743532130687148,0.0
30,0.7626334519572954,0.7626334519572954,0.7664551802336182,0.7871372725916499,0.7626334519572954,0.7340241791052685,0.7626334519572954,0.7626334519572954,0.7323007835400883,0.7616991341646244,0.0
31,0.7857651245551601,0.7857651245551601,0.7911777627428538,0.7991818750192313,0.7857651245551601,0.7473062611603003,0.7857651245551601,0.7857651245551601,0.7581246905756948,0.7845561422831542,0.0
32,0.7925266903914591,0.7925266903914591,0.7901245578562619,0.8045269511829758,0.7925266903914591,0.7658186328665215,0.7925266903914591,0.7925266903914591,0.7694767356283907,0.7927289601490001,0.0
33,0.7914590747330961,0.7914590747330961,0.7974946523086531,0.8039313312386263,0.7914590747330961,0.7583975298976828,0.7914590747330961,0.7914590747330961,0.764358995954557,0.7886169372554725,0.0
34,0.8110320284697509,0.8110320284697509,0.8036964757585128,0.8143284540811241,0.8110320284697509,0.7840852958241269,0.8110320284697509,0.8110320284697509,0.791595029579491,0.8109484690727591,0.0
35,0.8067615658362989,0.8067615658362989,0.791792190459214,0.8155421919892987,0.8067615658362989,0.7880166026853603,0.8067615658362989,0.8067615658362989,0.782676720017705,0.806634955966896,0.0
36,0.7836298932384341,0.7836298932384341,0.7983010192312747,0.8208983450215736,0.7836298932384341,0.7544753963396864,0.7836298932384341,0.7836298932384341,0.7555561411682268,0.7849520285203954,0.0
37,0.8167259786476868,0.8167259786476868,0.8000585950929184,0.8205536322223895,0.8167259786476868,0.7923987260699317,0.8167259786476868,0.8167259786476868,0.7943860487734862,0.8167134326334303,0.0
38,0.799644128113879,0.799644128113879,0.795966893438582,0.81543039970195,0.799644128113879,0.7755213383617606,0.799644128113879,0.799644128113879,0.7766289650749332,0.7985591383085331,0.0
39,0.8174377224199288,0.8174377224199288,0.8140858324008904,0.8333298578323365,0.8174377224199288,0.7978041032814596,0.8174377224199288,0.8174377224199288,0.7983075309457219,0.8169587956351082,0.0
40,0.8021352313167259,0.8021352313167259,0.7939262464196015,0.8105370925146904,0.8021352313167259,0.7826301681794338,0.8021352313167259,0.8021352313167259,0.7839455925104309,0.8016140849312684,0.0
41,0.8064056939501779,0.8064056939501779,0.8096924122253745,0.819256805626817,0.8064056939501779,0.7728840633560645,0.8064056939501779,0.8064056939501779,0.7785843362868694,0.8047939107850443,0.0
42,0.8266903914590747,0.8266903914590747,0.8203546577586078,0.8381424643305401,0.8266903914590747,0.8077866773169711,0.8266903914590747,0.8266903914590747,0.8058774553393089,0.8257165623948978,0.0
43,0.798220640569395,0.798220640569395,0.8186483617874893,0.8427294051670762,0.798220640569395,0.7775556094252545,0.798220640569395,0.798220640569395,0.7721417338486025,0.7949216538684637,0.0
44,0.8238434163701067,0.8238434163701067,0.8294965984017922,0.8336412862854282,0.8238434163701067,0.791737304413253,0.8238434163701067,0.8238434163701067,0.7990512689277643,0.8210169718625754,0.0
45,0.8355871886120997,0.8355871886120997,0.8197036259794993,0.8399011917230081,0.8355871886120997,0.8192588865133235,0.8355871886120997,0.8355871886120997,0.815788096924483,0.8351810840921791,0.0
46,0.8348754448398576,0.8348754448398576,0.8332014685989004,0.8482361413214876,0.8348754448398576,0.8181274406947602,0.8348754448398576,0.8348754448398576,0.8185771523430638,0.8345340489198851,0.0
47,0.8348754448398576,0.8348754448398576,0.8532911968330278,0.850720053539599,0.8348754448398576,0.8053038085435577,0.8348754448398576,0.8348754448398576,0.8163168704715886,0.8341411517227816,0.0
48,0.8298932384341637,0.8298932384341637,0.8120304867301184,0.8382423826786987,0.8298932384341637,0.816152349027961,0.8298932384341637,0.8298932384341637,0.808061973608541,0.8299366029415645,0.0
49,0.8206405693950178,0.8206405693950178,0.8462968397061683,0.841890304753534,0.8206405693950178,0.7795363143588359,0.8206405693950178,0.8206405693950178,0.7946495707058345,0.8171336598896077,0.0
50,0.8405693950177936,0.8405693950177936,0.8706372906094422,0.8696986713526125,0.8405693950177936,0.808016043014513,0.8405693950177936,0.8405693950177936,0.8250365075897242,0.8418586309201681,0.0
51,0.8448398576512456,0.8448398576512456,0.8460867829085481,0.853419183999956,0.8448398576512456,0.8260797507775782,0.8448398576512456,0.8448398576512456,0.83271571126498,0.8456594579506808,0.0
52,0.8476868327402135,0.8476868327402135,0.8327982324390308,0.8507434193790491,0.8476868327402135,0.834268960588575,0.8476868327402135,0.8476868327402135,0.8317382923210025,0.8474918944228268,0.0
53,0.8398576512455516,0.8398576512455516,0.8541361095103213,0.8565314729483233,0.8398576512455516,0.8190693932240749,0.8398576512455516,0.8398576512455516,0.8268694862885391,0.8390858911043738,0.0
54,0.8491103202846975,0.8491103202846975,0.8520141559958256,0.8570938509418644,0.8491103202846975,0.8279204883244051,0.8491103202846975,0.8491103202846975,0.8354068526731178,0.8490083904385095,0.0
55,0.8537366548042704,0.8537366548042704,0.8495383209601943,0.8691213251383287,0.8537366548042704,0.8429533963078945,0.8537366548042704,0.8537366548042704,0.8371989193322152,0.852701364736498,0.0
56,0.8569395017793594,0.8569395017793594,0.8630775894583915,0.863511500070355,0.8569395017793594,0.8343452778351799,0.8569395017793594,0.8569395017793594,0.8450914398870886,0.8573390585672408,0.0
57,0.8540925266903915,0.8540925266903915,0.8496227023830856,0.8655034926973462,0.8540925266903915,0.8455796765963535,0.8540925266903915,0.8540925266903915,0.8415036141772141,0.8526340501395424,0.0
58,0.8530249110320285,0.8530249110320285,0.8575324003800001,0.8628577320765625,0.8530249110320285,0.8284003481218905,0.8530249110320285,0.8530249110320285,0.8357586197288067,0.851760480900958,0.0
59,0.8583629893238434,0.8583629893238434,0.8638172771649892,0.8688982134373828,0.8583629893238434,0.839590817689043,0.8583629893238434,0.8583629893238434,0.8471216324703477,0.858826917031263,0.0
60,0.8565836298932384,0.8565836298932384,0.855882446089991,0.8631646925992387,0.8565836298932384,0.8386644630868927,0.8565836298932384,0.8565836298932384,0.8446775743386796,0.8570367488628126,0.0
61,0.8765124555160142,0.8765124555160142,0.8783904475190452,0.8811270302911098,0.8765124555160142,0.8571549281501851,0.8765124555160142,0.8765124555160142,0.8657829589547219,0.8770809930029094,0.0
62,0.8697508896797153,0.8697508896797153,0.8666085792579499,0.8755279922520947,0.8697508896797153,0.8539453151907253,0.8697508896797153,0.8697508896797153,0.8564713579931819,0.8694461552598758,0.0
63,0.8555160142348754,0.8555160142348754,0.8468306896194726,0.8620527375922221,0.8555160142348754,0.8391693424894159,0.8555160142348754,0.8555160142348754,0.8399677482028836,0.8558070193120227,0.0
64,0.8555160142348754,0.8555160142348754,0.8611947247910159,0.8708988123292313,0.8555160142348754,0.8440775730287665,0.8555160142348754,0.8555160142348754,0.8439628977300937,0.8546942716224878,0.0
65,0.8494661921708185,0.8494661921708185,0.8292610624909789,0.8601227505883596,0.8494661921708185,0.8446739867639501,0.8494661921708185,0.8494661921708185,0.8301064336125512,0.8497558359199887,0.0
66,0.8775800711743772,0.8775800711743772,0.8768868027266095,0.8851563238172476,0.8775800711743772,0.8631407568869318,0.8775800711743772,0.8775800711743772,0.8665154263735053,0.8778073995823078,0.0
67,0.8676156583629894,0.8676156583629894,0.871293791255169,0.8807780155960345,0.8676156583629894,0.850347128391804,0.8676156583629894,0.8676156583629894,0.85453652670861,0.867810275423564,0.0
68,0.8800711743772242,0.8800711743772242,0.8752958615697548,0.8831709363963768,0.8800711743772242,0.8700641833177023,0.8800711743772242,0.8800711743772242,0.8712520337648093,0.8801640123280249,0.0
69,0.8765124555160142,0.8765124555160142,0.8759268590153729,0.8790499716881777,0.8765124555160142,0.8573509288549068,0.8765124555160142,0.8765124555160142,0.864700403254184,0.8761751961756348,0.0
70,0.8612099644128114,0.8612099644128114,0.877927493813752,0.8750374458841428,0.8612099644128114,0.8355738546948768,0.8612099644128114,0.8612099644128114,0.8486157312890928,0.8616955256583018,0.0
71,0.8672597864768683,0.8672597864768683,0.8596681297406013,0.8717076898415727,0.8672597864768683,0.8595805548490677,0.8672597864768683,0.8672597864768683,0.8570162112693401,0.8675100737237883,0.0
72,0.8740213523131672,0.8740213523131672,0.8729026002236662,0.8778535321689348,0.8740213523131672,0.8540360878411674,0.8740213523131672,0.8740213523131672,0.8602382334579844,0.8737383139716302,0.0
73,0.8879003558718861,0.8879003558718861,0.8804702840482145,0.8897678840952631,0.8879003558718861,0.8788156801888443,0.8879003558718861,0.8879003558718861,0.8787053065950784,0.888059497868681,0.0
74,0.8818505338078292,0.8818505338078292,0.8774974483130884,0.883609008535497,0.8818505338078292,0.8687569544898186,0.8818505338078292,0.8818505338078292,0.8723067380892175,0.881860173482646,0.0
75,0.8793594306049822,0.8793594306049822,0.8641816654637853,0.8833980864828778,0.8793594306049822,0.8696638530787857,0.8793594306049822,0.8793594306049822,0.86447800947501,0.8797360270107385,0.0
76,0.8854092526690391,0.8854092526690391,0.8760843864759227,0.8881982232417205,0.8854092526690391,0.8776164446528584,0.8854092526690391,0.8854092526690391,0.8750610148255715,0.8850201997107058,0.0
77,0.898932384341637,0.898932384341637,0.8900622767665973,0.8993530983811485,0.898932384341637,0.8911648339930164,0.898932384341637,0.898932384341637,0.8902945064404929,0.8988981477085594,0.0
78,0.8765124555160142,0.8765124555160142,0.877517824351027,0.8835186074130715,0.8765124555160142,0.861354578968563,0.8765124555160142,0.8765124555160142,0.8665779003304067,0.8769683882364353,0.0
79,0.8604982206405694,0.8604982206405694,0.8647885884197559,0.8773916230053321,0.8604982206405694,0.8565089388375802,0.8604982206405694,0.8604982206405694,0.8514237303135707,0.8579154556566573,0.0
80,0.8832740213523131,0.8832740213523131,0.8811166141601021,0.8864944159155829,0.8832740213523131,0.8701645101124905,0.8832740213523131,0.8832740213523131,0.8740753301745602,0.8836264894591823,0.0
81,0.8875444839857651,0.8875444839857651,0.8886684155054831,0.8906458669415138,0.8875444839857651,0.8756693365284247,0.8875444839857651,0.8875444839857651,0.8805556003916084,0.8877359571081183,0.0
82,0.896085409252669,0.896085409252669,0.8915150980935912,0.8968054269539494,0.896085409252669,0.8852984072231318,0.896085409252669,0.896085409252669,0.8881519966607697,0.8962229335389883,0.0
83,0.8804270462633452,0.8804270462633452,0.8806730310349709,0.8895461873191708,0.8804270462633452,0.8676781972107859,0.8804270462633452,0.8804270462633452,0.8693590385624849,0.8804160842790403,0.0
84,0.8964412811387901,0.8964412811387901,0.8960285270333106,0.8986082677468803,0.8964412811387901,0.8824430261700764,0.8964412811387901,0.8964412811387901,0.8879617903207709,0.8966500736489983,0.0
85,0.9074733096085409,0.9074733096085409,0.9073089025106598,0.9092573431473384,0.9074733096085409,0.8961986261902113,0.9074733096085409,0.9074733096085409,0.9009540515120378,0.9077598168212482,0.0
86,0.9053380782918149,0.9053380782918149,0.9017017999336964,0.9077366662081439,0.9053380782918149,0.8965888724188908,0.9053380782918149,0.9053380782918149,0.89806495971089,0.9055746995054668,0.0
87,0.902135231316726,0.902135231316726,0.8951922998031894,0.9041413786416647,0.902135231316726,0.8951951098676925,0.902135231316726,0.902135231316726,0.8943031789259857,0.902296154029536,0.0
88,0.9110320284697508,0.9110320284697508,0.9052821908894539,0.9116750901866829,0.9110320284697508,0.9026789191530624,0.9110320284697508,0.9110320284697508,0.9037460980698028,0.9111483415407277,0.0
89,0.900355871886121,0.900355871886121,0.8870408732513271,0.9042851062352809,0.900355871886121,0.8981667633671917,0.900355871886121,0.900355871886121,0.8904205444432987,0.9002303313954837,0.0
90,0.9064056939501779,0.9064056939501779,0.9081450363392412,0.9092322920630381,0.9064056939501779,0.8944931700286658,0.9064056939501779,0.9064056939501779,0.8998501205639011,0.9066967099134964,0.0
91,0.90355871886121,0.90355871886121,0.8995969119651543,0.9045655062248488,0.90355871886121,0.8922833312138698,0.90355871886121,0.90355871886121,0.8955711043592711,0.9037592170803073,0.0
92,0.9071174377224199,0.9071174377224199,0.9099445695995891,0.9104284213819884,0.9071174377224199,0.8908973510679448,0.9071174377224199,0.9071174377224199,0.8986680498688738,0.9074250397857349,0.0
93,0.9131672597864768,0.9131672597864768,0.9112309012961527,0.914832760406939,0.9131672597864768,0.898881055704801,0.9131672597864768,0.9131672597864768,0.9040028017558115,0.9132007908511187,0.0
94,0.9131672597864768,0.9131672597864768,0.9083167073973886,0.9137114431671255,0.9131672597864768,0.905746246562495,0.9131672597864768,0.9131672597864768,0.9067363494530216,0.9132555375615331,0.0
95,0.9,0.9,0.9029331782175426,0.9037886519699702,0.9,0.8836099067700964,0.9,0.9,0.8913105077551493,0.9001043976362968,0.0
96,0.908896797153025,0.908896797153025,0.9101785713136329,0.910845076212912,0.908896797153025,0.8974538619275461,0.908896797153025,0.908896797153025,0.9027469124015839,0.9089958596950444,0.0
97,0.9145907473309609,0.9145907473309609,0.9078428463004217,0.9148790280938734,0.9145907473309609,0.9074396813916397,0.9145907473309609,0.9145907473309609,0.9074140265856334,0.9145540649982031,0.0
98,0.9188612099644128,0.9188612099644128,0.9103706067750004,0.9199680008518286,0.9188612099644128,0.9148546412278052,0.9188612099644128,0.9188612099644128,0.911943136314013,0.9189468146624266,0.0
99,0.9160142348754449,0.9160142348754449,0.9123556835532345,0.9170126341122581,0.9160142348754449,0.9076082780948141,0.9160142348754449,0.9160142348754449,0.9095230268600447,0.916080761229116,0.0
100,0.9145907473309609,0.9145907473309609,0.9061526214757754,0.914910797630289,0.9145907473309609,0.9106650578613553,0.9145907473309609,0.9145907473309609,0.9081580960576501,0.9145196388919556,0.0
