epoch,train_loss,val_loss,learning_rate,accuracy,precision,recall,f1
43,0.31123353286454863,0.7216124165177356,0.0006243449435824275,0.8462210440702473,0.8462210440702473,0.8462210440702473,0.8462210440702473
44,0.3092774608249452,0.7462644843853076,0.0006090716206982715,0.8454679639726481,0.8454679639726481,0.8454679639726481,0.8454679639726481
45,0.31024381042398746,0.7732861427099916,0.0005936906572928626,0.8423050275627316,0.8423050275627316,0.8423050275627316,0.8423050275627316
46,0.31657957463365777,0.6683913822629693,0.0005782172325201157,0.8465523993131909,0.8465523993131909,0.8465523993131909,0.8465523993131909
47,0.30367713296589494,0.7397017322789726,0.0005626666167821524,0.844714883875049,0.844714883875049,0.844714883875049,0.844714883875049
48,0.3063750324212022,0.7298586078356895,0.0005470541566592573,0.8477874506732536,0.8477874506732536,0.8477874506732536,0.8477874506732536
49,0.2918932822385067,0.734567989013021,0.000531395259764657,0.8484802843630449,0.8484802843630449,0.8484802843630449,0.8484802843630449
50,0.29508409050935414,0.7766040430219395,0.0005157053795390644,0.8436003253306021,0.8436003253306021,0.8436003253306021,0.8436003253306021
51,0.30718732168142254,0.7765020834924543,0.0005000000000000002,0.8439316805735458,0.8439316805735458,0.8439316805735458,0.8439316805735458
52,0.3080847141870845,0.7932944461897662,0.00048429462046093607,0.8477573274693496,0.8477573274693496,0.8477573274693496,0.8477573274693496
53,0.29588883809131467,0.7938071539823085,0.0004686047402353435,0.8442329126125855,0.8442329126125855,0.8442329126125855,0.8442329126125855
54,0.294002280917264,0.7818775197829554,0.000452945843340743,0.8399855408621261,0.8399855408621261,0.8399855408621261,0.8399855408621261
55,0.2918027648996351,0.817300436014432,0.00043733338321784806,0.847425972226406,0.847425972226406,0.847425972226406,0.847425972226406
56,0.30367152588922763,0.7693231217052562,0.0004217827674798847,0.8473054794107902,0.8473054794107902,0.8473054794107902,0.8473054794107902
57,0.2860688582170032,0.8055616273996209,0.00040630934270713783,0.8479079434888694,0.8479079434888694,0.8479079434888694,0.8479079434888694
58,0.297138523728836,0.8266583987074803,0.000390928379301729,0.847395849022502,0.847395849022502,0.847395849022502,0.847395849022502
59,0.2828085930433398,0.7700484698418878,0.0003756550564175727,0.8517938367924812,0.8517938367924812,0.8517938367924812,0.8517938367924812
60,0.30260153555492886,0.7454345397137014,0.00036050444698038553,0.8500466909660511,0.8500466909660511,0.8500466909660511,0.8500466909660511
61,0.28016591459346063,0.7546298721990992,0.00034549150281252655,0.851010633490978,0.851010633490978,0.851010633490978,0.851010633490978
62,0.282384427693775,0.7354569763172304,0.0003306310398773544,0.8512214959183059,0.8512214959183059,0.8512214959183059,0.8512214959183059
63,0.27918371777759465,0.8263973481081213,0.00031593772365766127,0.8523059312588487,0.8523059312588487,0.8523059312588487,0.8523059312588487
64,0.28358094705372616,0.7838572532680985,0.0003014260546826097,0.8506190318402266,0.8506190318402266,0.8506190318402266,0.8506190318402266
65,0.2793946202564392,0.8045487519660319,0.0002871103542174637,0.8496852125192036,0.8496852125192036,0.8496852125192036,0.8496852125192036
66,0.2840192731802883,0.7985987251627663,0.0002730047501302267,0.8488718860137964,0.8488718860137964,0.8488718860137964,0.8488718860137964
67,0.2834027016478695,0.8164379784046398,0.00025912316294914234,0.8513118655300178,0.8513118655300178,0.8513118655300178,0.8513118655300178
68,0.28532507045448197,0.7601601047397655,0.0002454792921248144,0.8504985390246107,0.8504985390246107,0.8504985390246107,0.8504985390246107
69,0.2819674459642526,0.863072902103562,0.00023208660251050164,0.8515829743651535,0.8515829743651535,0.8515829743651535,0.8515829743651535
70,0.28390813912610957,0.7532985733191493,0.00021895831107393473,0.8518540832002892,0.8518540832002892,0.8518540832002892,0.8518540832002892
71,0.27530086410032384,0.8737491824097111,0.00020610737385376356,0.8524565472783685,0.8524565472783685,0.8524565472783685,0.8524565472783685
72,0.2792014656177639,0.7919798506348701,0.00019354647317351177,0.8536012290267193,0.8536012290267193,0.8536012290267193,0.8536012290267193
73,0.2769018339559448,0.7704309054646186,0.0001812880051256552,0.8554989908726692,0.8554989908726692,0.8554989908726692,0.8554989908726692
74,0.2776190397351757,0.8098092055215345,0.00016934406733817422,0.8557700997078049,0.8557700997078049,0.8557700997078049,0.8557700997078049
75,0.290097557989506,0.802117731072179,0.0001577264470356557,0.8562821941741724,0.8562821941741724,0.8562821941741724,0.8562821941741724
76,0.27025250276530416,0.8055939354669274,0.00014644660940672634,0.8549266499984939,0.8549266499984939,0.8549266499984939,0.8549266499984939
77,0.28591957588807176,0.8110438276054335,0.0001355156862892944,0.8533903665993915,0.8533903665993915,0.8533903665993915,0.8533903665993915
78,0.2779546892134168,0.8231482241083568,0.0001249444651847703,0.8577883543693707,0.8577883543693707,0.8577883543693707,0.8577883543693707
79,0.2629053886621485,0.8174517991756695,0.00011474337861210548,0.8553784980570533,0.8553784980570533,0.8553784980570533,0.8553784980570533
80,0.2738634716303192,0.7869945091971698,0.00010492249381215483,0.8569449046600597,0.8569449046600597,0.8569449046600597,0.8569449046600597
81,0.28219711378537415,0.7796430252058145,9.549150281252637e-05,0.8557098532999969,0.8557098532999969,0.8557098532999969,0.8557098532999969
82,0.27208810962638974,0.7922997012171978,8.645971286271923e-05,0.8549567732023978,0.8549567732023978,0.8549567732023978,0.8549567732023978
83,0.2717003512530431,0.8265409794362456,7.78360372489926e-05,0.8553483748531494,0.8553483748531494,0.8553483748531494,0.8553483748531494
84,0.26862406226168334,0.8121201928313225,6.962898649802815e-05,0.8570955206795795,0.8570955206795795,0.8570955206795795,0.8570955206795795
85,0.26198633621734635,0.7948498651643408,6.184665997806824e-05,0.856673795824924,0.856673795824924,0.856673795824924,0.856673795824924
86,0.2615353726278562,0.8124104172133192,5.449673790581613e-05,0.8579389703888906,0.8579389703888906,0.8579389703888906,0.8579389703888906
87,0.268348651293814,0.8241474899068153,4.758647376699034e-05,0.8562821941741724,0.8562821941741724,0.8562821941741724,0.8562821941741724
88,0.2566605491003033,0.8010829822246571,4.112268715800956e-05,0.8561315781546526,0.8561315781546526,0.8561315781546526,0.8561315781546526
89,0.25721001573668734,0.7720184329358857,3.511175705587434e-05,0.8558604693195169,0.8558604693195169,0.8558604693195169,0.8558604693195169
90,0.2563929523074449,0.8143426139123915,2.9559615522887284e-05,0.8569750278639636,0.8569750278639636,0.8569750278639636,0.8569750278639636
91,0.26397965149917313,0.8063010135540694,2.447174185242324e-05,0.8573063831069072,0.8573063831069072,0.8573063831069072,0.8573063831069072
92,0.2741502932551333,0.8053324229252871,1.9853157161528526e-05,0.857607615145947,0.857607615145947,0.857607615145947,0.857607615145947
93,0.2657520498408992,0.811414223536546,1.570841943568452e-05,0.8567039190288279,0.8567039190288279,0.8567039190288279,0.8567039190288279
94,0.26136891448674404,0.8099215566163954,1.204161903062634e-05,0.857517245534235,0.857517245534235,0.857517245534235,0.857517245534235
95,0.2716192508707695,0.8071870414680051,8.85637463565564e-06,0.8572160134951954,0.8572160134951954,0.8572160134951954,0.8572160134951954
96,0.2751529300752247,0.8122749103179185,6.155829702431171e-06,0.8579690935927945,0.8579690935927945,0.8579690935927945,0.8579690935927945
97,0.27483540358203934,0.8060653048698797,3.942649342761118e-06,0.8578184775732747,0.8578184775732747,0.8578184775732747,0.8578184775732747
98,0.271887972290828,0.8084271767283827,2.2190176984600023e-06,0.8576678615537549,0.8576678615537549,0.8576678615537549,0.8576678615537549
99,0.2642788450677785,0.8089419466935968,9.866357858642206e-07,0.8579690935927945,0.8579690935927945,0.8579690935927945,0.8579690935927945
100,0.2577570634749905,0.8123517111700141,2.467198171342e-07,0.8576678615537549,0.8576678615537549,0.8576678615537549,0.8576678615537549
