Epoch,Accuracy,Precision_micro,Precision_macro,Precision_w,Recall_micro,Recall_macro,Recall_w,F1_micro,F1_macro,F1_w,AUC_macro
1,0.5281138790035588,0.5281138790035588,0.3915128493609358,0.45272127153389363,0.5281138790035588,0.4442840385848342,0.5281138790035588,0.5281138790035588,0.3725960511949678,0.4410056848397172,0.0
2,0.5391459074733096,0.5391459074733096,0.43772874208374235,0.5059090686231198,0.5391459074733096,0.45177806434691375,0.5391459074733096,0.5391459074733096,0.39532494067821156,0.4681822489917147,0.0
3,0.5206405693950178,0.5206405693950178,0.4197774173292216,0.4682304612122469,0.5206405693950178,0.44590344121402875,0.5206405693950178,0.5206405693950178,0.39275731138727604,0.4532785935980499,0.0
4,0.5548042704626335,0.5548042704626335,0.43936117990882206,0.5098245833980051,0.5548042704626335,0.4697133458646617,0.5548042704626335,0.5548042704626335,0.414165917184304,0.48488254183204654,0.0
5,0.5512455516014235,0.5512455516014235,0.5292852665302842,0.5777497790655545,0.5512455516014235,0.4623420834061899,0.5512455516014235,0.5512455516014235,0.39842029729109907,0.47175573273937005,0.0
6,0.5416370106761565,0.5416370106761565,0.4643254034319081,0.5349480970448562,0.5416370106761565,0.4594575100542053,0.5416370106761565,0.5416370106761565,0.4243846299115837,0.4941876729768004,0.0
7,0.5647686832740213,0.5647686832740213,0.49611792349082373,0.5513418876067119,0.5647686832740213,0.4820047111701028,0.5647686832740213,0.5647686832740213,0.43646759995486656,0.505079364145597,0.0
8,0.5619217081850534,0.5619217081850534,0.46714222333829886,0.5327292698518675,0.5619217081850534,0.47056849973771636,0.5619217081850534,0.5619217081850534,0.41820744549091504,0.4956968581100747,0.0
9,0.5683274021352314,0.5683274021352314,0.46339083674334386,0.533361861332522,0.5683274021352314,0.48278982339569854,0.5683274021352314,0.5683274021352314,0.4608040384994375,0.5369299080327895,0.0
10,0.5651245551601424,0.5651245551601424,0.4201133722674126,0.4855617116897073,0.5651245551601424,0.5094973990208078,0.5651245551601424,0.5651245551601424,0.4435347764252958,0.5064152041972474,0.0
11,0.5811387900355872,0.5811387900355872,0.4915703225605858,0.5531448148937117,0.5811387900355872,0.495530796467914,0.5811387900355872,0.5811387900355872,0.4685327429036301,0.5412176269705758,0.0
12,0.5971530249110321,0.5971530249110321,0.48584768811746193,0.5517481425456447,0.5971530249110321,0.5197729061024655,0.5971530249110321,0.5971530249110321,0.47698994693413643,0.5429790471295701,0.0
13,0.5377224199288256,0.5377224199288256,0.46306300393835165,0.5385587697963345,0.5377224199288256,0.48935674943171886,0.5377224199288256,0.5377224199288256,0.42912467048662484,0.4920208663041081,0.0
14,0.602135231316726,0.602135231316726,0.4791351454145957,0.5444162787892682,0.602135231316726,0.5218372967301976,0.602135231316726,0.602135231316726,0.47070094009065,0.5370332736292569,0.0
15,0.5740213523131673,0.5740213523131673,0.49359972158392895,0.5753606555179778,0.5740213523131673,0.5214394999125721,0.5740213523131673,0.5740213523131673,0.47022197422494694,0.5394021349832357,0.0
16,0.593238434163701,0.593238434163701,0.48284937154863916,0.5586520010410249,0.593238434163701,0.5326428352858892,0.593238434163701,0.593238434163701,0.4876574667462267,0.5581840939816342,0.0
17,0.6092526690391459,0.6092526690391459,0.4914313852100695,0.5566926962040575,0.6092526690391459,0.5302850148627383,0.6092526690391459,0.6092526690391459,0.48761854392554266,0.5548649636642152,0.0
18,0.6291814946619217,0.6291814946619217,0.6550324843129447,0.6679947811375181,0.6291814946619217,0.5593667042871449,0.6291814946619217,0.6291814946619217,0.5250639036553255,0.5971486994333202,0.0
19,0.6056939501779359,0.6056939501779359,0.5377680039491803,0.5886207349255764,0.6056939501779359,0.5429261744477473,0.6056939501779359,0.6056939501779359,0.49214284325296,0.5577417173261601,0.0
20,0.6224199288256228,0.6224199288256228,0.6418152567541958,0.6684964818025141,0.6224199288256228,0.5455503683892606,0.6224199288256228,0.6224199288256228,0.5043504661888462,0.5732342062021096,0.0
21,0.5950177935943061,0.5950177935943061,0.49600293386117633,0.5631305368167359,0.5950177935943061,0.5147763038674911,0.5950177935943061,0.5950177935943061,0.4898462269743266,0.5646497840706909,0.0
22,0.5822064056939502,0.5822064056939502,0.5285621953729693,0.5824603793570792,0.5822064056939502,0.502782739751069,0.5822064056939502,0.5822064056939502,0.47330895209370427,0.5440438039723726,0.0
23,0.5900355871886122,0.5900355871886122,0.5107522200994654,0.5727641498328383,0.5900355871886122,0.5286670031315074,0.5900355871886122,0.5900355871886122,0.49520679623696334,0.5634053543632557,0.0
24,0.6341637010676157,0.6341637010676157,0.5732218225884678,0.6194925081326439,0.6341637010676157,0.5567027041705744,0.6341637010676157,0.6341637010676157,0.5327081573192632,0.6046435608105065,0.0
